# Hypertri Slow Performer History

Generated by `cargo bench --bench retained_fuzz`. Timings are best-of-five wall-clock probes of deterministic inputs shaped by the registered cargo-fuzz targets.

Latest run sampled 20000 deterministic fuzz cases. This table merges crate-local history by `family + target + input`, keeps each case's worst observed time, and retains the 1000 worst cases.

## Worst Performers

| Rank | Worst Time | Family | Target | Input |
| 615 | 86.354 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5905]` |
| 616 | 86.314 us | `cargo-fuzz` | `topology_invariants` | `seed[781]` |
| 617 | 86.284 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5248]` |
| 618 | 86.274 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5914]` |
| 619 | 86.245 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8368]` |
| 620 | 86.225 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2621]` |
| 621 | 86.184 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2893]` |
| 622 | 86.174 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3367]` |
| 623 | 86.144 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2257]` |
| 624 | 86.104 us | `cargo-fuzz` | `hyperreal_representations` | `seed[869]` |
| 625 | 86.084 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8920]` |
| 626 | 86.015 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8320]` |
| 627 | 85.954 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6067]` |
| 628 | 85.945 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4510]` |
| 629 | 85.944 us | `cargo-fuzz` | `hyperreal_representations` | `seed[860]` |
| 630 | 85.934 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2900]` |
| 631 | 85.924 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2077]` |
| 632 | 85.884 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2686]` |
| 633 | 85.884 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7666]` |
| 634 | 85.844 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8242]` |
| 635 | 85.824 us | `cargo-fuzz` | `topology_invariants` | `seed[5285]` |
| 636 | 85.754 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8293]` |
| 637 | 85.735 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1144]` |
| 638 | 85.724 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7621]` |
| 639 | 85.674 us | `cargo-fuzz` | `hyperreal_representations` | `seed[157]` |
| 640 | 85.655 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6469]` |
| 641 | 85.654 us | `cargo-fuzz` | `hyperreal_representations` | `seed[767]` |
| 642 | 85.654 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2315]` |
| 643 | 85.634 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4765]` |
| 644 | 85.584 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4048]` |
| 645 | 85.544 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7432]` |
| 646 | 85.484 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6490]` |
| 647 | 85.475 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4003]` |
| 648 | 85.454 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3088]` |
| 649 | 85.424 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8299]` |
| 650 | 85.414 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1120]` |
| 651 | 85.404 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5752]` |
| 652 | 85.384 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3250]` |
| 653 | 85.374 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7384]` |
| 654 | 85.354 us | `cargo-fuzz` | `hyperreal_representations` | `seed[61]` |
| 655 | 85.314 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4105]` |
| 656 | 85.304 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2272]` |
| 657 | 85.274 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9892]` |
| 658 | 85.264 us | `cargo-fuzz` | `hyperreal_representations` | `seed[298]` |
| 659 | 85.264 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8164]` |
| 660 | 85.234 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5134]` |
| 661 | 85.184 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2425]` |
| 662 | 85.174 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6712]` |
| 663 | 85.174 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9529]` |
| 664 | 85.174 us | `cargo-fuzz` | `topology_invariants` | `seed[881]` |
| 665 | 85.145 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9502]` |
| 666 | 85.135 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7810]` |
| 667 | 85.124 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2932]` |
| 668 | 85.114 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8248]` |
| 669 | 85.084 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5815]` |
| 670 | 85.035 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9013]` |
| 671 | 85.024 us | `cargo-fuzz` | `hyperreal_representations` | `seed[566]` |
| 672 | 85.024 us | `cargo-fuzz` | `hyperreal_representations` | `seed[928]` |
| 673 | 84.994 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8452]` |
| 674 | 84.974 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4594]` |
| 675 | 84.974 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9346]` |
| 676 | 84.964 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2794]` |
| 677 | 84.904 us | `cargo-fuzz` | `hyperreal_representations` | `seed[337]` |
| 678 | 84.894 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8188]` |
| 679 | 84.885 us | `cargo-fuzz` | `hyperreal_representations` | `seed[370]` |
| 680 | 84.875 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5302]` |
| 681 | 84.864 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4870]` |
| 682 | 84.864 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9136]` |
| 683 | 84.864 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9907]` |
| 684 | 84.845 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4486]` |
| 685 | 84.794 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2311]` |
| 686 | 84.774 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2080]` |
| 687 | 84.764 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8185]` |
| 688 | 84.714 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7237]` |
| 689 | 84.684 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6820]` |
| 690 | 84.664 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7507]` |
| 691 | 84.634 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3130]` |
| 692 | 84.614 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1948]` |
| 693 | 84.614 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5257]` |
| 694 | 84.574 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4505]` |
| 695 | 84.574 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8305]` |
| 696 | 84.564 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3937]` |
| 697 | 84.555 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4729]` |
| 698 | 84.524 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8020]` |
| 699 | 84.504 us | `cargo-fuzz` | `hyperreal_representations` | `seed[728]` |
| 700 | 84.504 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8308]` |
| 701 | 84.484 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9667]` |
| 702 | 84.464 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9574]` |
| 703 | 84.434 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7501]` |
| 704 | 84.414 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5995]` |
| 705 | 84.404 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2443]` |
| 706 | 84.384 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1729]` |
| 707 | 84.354 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8365]` |
| 708 | 84.334 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8737]` |
| 709 | 84.315 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7855]` |
| 710 | 84.255 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1297]` |
| 711 | 84.224 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1957]` |
| 712 | 84.204 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3652]` |
| 713 | 84.174 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8245]` |
| 714 | 84.165 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1588]` |
| 715 | 84.164 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6889]` |
| 716 | 84.104 us | `cargo-fuzz` | `hyperreal_representations` | `seed[97]` |
| 717 | 84.104 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1411]` |
| 718 | 84.104 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6781]` |
| 719 | 84.075 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5326]` |
| 720 | 84.034 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2134]` |
| 721 | 84.024 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7561]` |
| 722 | 84.024 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8170]` |
| 723 | 83.975 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9163]` |
| 724 | 83.974 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4174]` |
| 725 | 83.955 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9940]` |
| 726 | 83.934 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5668]` |
| 727 | 83.914 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1354]` |
| 728 | 83.904 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5899]` |
| 729 | 83.864 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5821]` |
| 730 | 83.845 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9619]` |
| 731 | 83.844 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5839]` |
| 732 | 83.824 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1759]` |
| 733 | 83.814 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4336]` |
| 734 | 83.814 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6145]` |
| 735 | 83.814 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8167]` |
| 736 | 83.814 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8455]` |
| 737 | 83.814 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9670]` |
| 738 | 83.805 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4027]` |
| 739 | 83.804 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4426]` |
| 740 | 83.795 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6811]` |
| 741 | 83.785 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7099]` |
| 742 | 83.784 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3067]` |
| 743 | 83.784 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3085]` |
| 744 | 83.784 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8896]` |
| 745 | 83.775 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5392]` |
| 746 | 83.774 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5488]` |
| 747 | 83.774 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6073]` |
| 748 | 83.764 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4678]` |
| 749 | 83.754 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8995]` |
| 750 | 83.704 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1438]` |
| 751 | 83.704 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9430]` |
| 752 | 83.685 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9913]` |
| 753 | 83.675 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8173]` |
| 754 | 83.654 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7663]` |
| 755 | 83.644 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2899]` |
| 756 | 83.644 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5608]` |
| 757 | 83.644 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6478]` |
| 758 | 83.634 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5440]` |
| 759 | 83.605 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2776]` |
| 760 | 83.604 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1097]` |
| 761 | 83.604 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1450]` |
| 762 | 83.595 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1330]` |
| 763 | 83.584 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3607]` |
| 764 | 83.574 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8509]` |
| 765 | 83.574 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8710]` |
| 766 | 83.564 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8254]` |
| 767 | 83.534 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3058]` |
| 768 | 83.524 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3184]` |
| 769 | 83.524 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6142]` |
| 770 | 83.524 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8128]` |
| 771 | 83.514 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5332]` |
| 772 | 83.484 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7360]` |
| 773 | 83.454 us | `cargo-fuzz` | `hyperreal_representations` | `seed[376]` |
| 774 | 83.454 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9649]` |
| 775 | 83.445 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9883]` |
| 776 | 83.444 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7615]` |
| 777 | 83.434 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7453]` |
| 778 | 83.405 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4681]` |
| 779 | 83.374 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2587]` |
| 780 | 83.355 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6751]` |
| 781 | 83.344 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7174]` |
| 782 | 83.335 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4651]` |
| 783 | 83.325 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5008]` |
| 784 | 83.324 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3646]` |
| 785 | 83.324 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6421]` |
| 786 | 83.324 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7729]` |
| 787 | 83.314 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6335]` |
| 788 | 83.305 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3481]` |
| 789 | 83.284 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9676]` |
| 790 | 83.264 us | `cargo-fuzz` | `hyperreal_representations` | `seed[238]` |
| 791 | 83.244 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1765]` |
| 792 | 83.215 us | `cargo-fuzz` | `hyperreal_representations` | `seed[76]` |
| 793 | 83.214 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5614]` |
| 794 | 83.185 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8944]` |
| 795 | 83.164 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3220]` |
| 796 | 83.144 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2809]` |
| 797 | 83.135 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1510]` |
| 798 | 83.134 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6625]` |
| 799 | 83.124 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4642]` |
| 800 | 83.115 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8974]` |
| 801 | 83.114 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8977]` |
| 802 | 83.105 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5344]` |
| 803 | 83.105 us | `cargo-fuzz` | `topology_invariants` | `seed[825]` |
| 804 | 83.095 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1109]` |
| 805 | 83.095 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7513]` |
| 806 | 83.074 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8048]` |
| 807 | 83.064 us | `cargo-fuzz` | `topology_invariants` | `seed[841]` |
| 808 | 83.054 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2287]` |
| 809 | 83.024 us | `cargo-fuzz` | `hyperreal_representations` | `seed[800]` |
| 810 | 83.024 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1639]` |
| 811 | 83.014 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1537]` |
| 812 | 83.014 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4756]` |
| 813 | 83.005 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4132]` |
| 814 | 82.984 us | `cargo-fuzz` | `hyperreal_representations` | `seed[833]` |
| 815 | 82.984 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8932]` |
| 816 | 82.974 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5263]` |
| 817 | 82.965 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2788]` |
| 818 | 82.924 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3178]` |
| 819 | 82.924 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9643]` |
| 820 | 82.905 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1780]` |
| 821 | 82.895 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7186]` |
| 822 | 82.894 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9691]` |
| 823 | 82.894 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9904]` |
| 824 | 82.884 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6343]` |
| 825 | 82.854 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1648]` |
| 826 | 82.845 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2836]` |
| 827 | 82.834 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8968]` |
| 828 | 82.825 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8530]` |
| 829 | 82.804 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5947]` |
| 830 | 82.804 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6841]` |
| 831 | 82.794 us | `cargo-fuzz` | `topology_invariants` | `seed[405]` |
| 832 | 82.785 us | `cargo-fuzz` | `topology_invariants` | `seed[845]` |
| 833 | 82.784 us | `cargo-fuzz` | `hyperreal_representations` | `seed[394]` |
| 834 | 82.784 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2572]` |
| 835 | 82.784 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3451]` |
| 836 | 82.784 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4858]` |
| 837 | 82.774 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9976]` |
| 838 | 82.755 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1825]` |
| 839 | 82.754 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3976]` |
| 840 | 82.754 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4507]` |
| 841 | 82.744 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1927]` |
| 842 | 82.734 us | `cargo-fuzz` | `hyperreal_representations` | `seed[488]` |
| 843 | 82.734 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7126]` |
| 844 | 82.724 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7291]` |
| 845 | 82.694 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1531]` |
| 846 | 82.694 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8956]` |
| 847 | 82.684 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1267]` |
| 848 | 82.665 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8902]` |
| 849 | 82.664 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5986]` |
| 850 | 82.644 us | `cargo-fuzz` | `hyperreal_representations` | `seed[118]` |
| 851 | 82.644 us | `cargo-fuzz` | `hyperreal_representations` | `seed[893]` |
| 852 | 82.604 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9256]` |
| 853 | 82.584 us | `cargo-fuzz` | `hyperreal_representations` | `seed[889]` |
| 854 | 82.575 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2377]` |
| 855 | 82.565 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5560]` |
| 856 | 82.565 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7051]` |
| 857 | 82.544 us | `cargo-fuzz` | `hyperreal_representations` | `seed[250]` |
| 858 | 82.534 us | `cargo-fuzz` | `hyperreal_representations` | `seed[328]` |
| 859 | 82.534 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7816]` |
| 860 | 82.515 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9322]` |
| 861 | 82.514 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3841]` |
| 862 | 82.505 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9268]` |
| 863 | 82.475 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7732]` |
| 864 | 82.474 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9910]` |
| 865 | 82.465 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1345]` |
| 866 | 82.454 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1063]` |
| 867 | 82.454 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1126]` |
| 868 | 82.434 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5452]` |
| 869 | 82.425 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6187]` |
| 870 | 82.424 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6655]` |
| 871 | 82.424 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9379]` |
| 872 | 82.415 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4609]` |
| 873 | 82.415 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9115]` |
| 874 | 82.405 us | `cargo-fuzz` | `hyperreal_representations` | `seed[752]` |
| 875 | 82.364 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6547]` |
| 876 | 82.354 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2644]` |
| 877 | 82.344 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6601]` |
| 878 | 82.324 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3724]` |
| 879 | 82.324 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4411]` |
| 880 | 82.324 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6943]` |
| 881 | 82.275 us | `cargo-fuzz` | `hyperreal_representations` | `seed[593]` |
| 882 | 82.275 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1366]` |
| 883 | 82.274 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4357]` |
| 884 | 82.265 us | `cargo-fuzz` | `hyperreal_representations` | `seed[949]` |
| 885 | 82.265 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6718]` |
| 886 | 82.244 us | `cargo-fuzz` | `hyperreal_representations` | `seed[461]` |
| 887 | 82.235 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4006]` |
| 888 | 82.224 us | `cargo-fuzz` | `hyperreal_representations` | `seed[16]` |
| 889 | 82.214 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1009]` |
| 890 | 82.204 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2947]` |
| 891 | 82.204 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6457]` |
| 892 | 82.185 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7675]` |
| 893 | 82.184 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3619]` |
| 894 | 82.175 us | `cargo-fuzz` | `topology_invariants` | `seed[849]` |
| 895 | 82.164 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5455]` |
| 896 | 82.154 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6583]` |
| 897 | 82.154 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8476]` |
| 898 | 82.154 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9562]` |
| 899 | 82.145 us | `cargo-fuzz` | `hyperreal_representations` | `seed[749]` |
| 900 | 82.144 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9694]` |
| 901 | 82.124 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9328]` |
| 902 | 82.114 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1951]` |
| 903 | 82.114 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3268]` |
| 904 | 82.085 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7318]` |
| 905 | 82.084 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9496]` |
| 906 | 82.075 us | `cargo-fuzz` | `hyperreal_representations` | `seed[608]` |
| 907 | 82.075 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1342]` |
| 908 | 82.054 us | `cargo-fuzz` | `hyperreal_representations` | `seed[851]` |
| 909 | 82.054 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8917]` |
| 910 | 82.044 us | `cargo-fuzz` | `hyperreal_representations` | `seed[3994]` |
| 911 | 82.044 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7798]` |
| 912 | 82.024 us | `cargo-fuzz` | `hyperreal_representations` | `seed[5695]` |
| 913 | 81.995 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2497]` |
| 914 | 81.994 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2989]` |
| 915 | 81.994 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4165]` |
| 916 | 81.984 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4522]` |
| 917 | 81.965 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9778]` |
| 918 | 81.955 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6970]` |
| 919 | 81.954 us | `cargo-fuzz` | `hyperreal_representations` | `seed[4315]` |
| 920 | 81.954 us | `cargo-fuzz` | `hyperreal_representations` | `seed[7354]` |
| 921 | 81.945 us | `cargo-fuzz` | `hyperreal_representations` | `seed[6232]` |
| 922 | 81.934 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8572]` |
| 923 | 81.915 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8491]` |
| 924 | 81.914 us | `cargo-fuzz` | `hyperreal_representations` | `seed[1735]` |
| 925 | 81.914 us | `cargo-fuzz` | `hyperreal_representations` | `seed[2596]` |
| 926 | 81.914 us | `cargo-fuzz` | `hyperreal_representations` | `seed[8611]` |
| 927 | 81.905 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9397]` |
| 928 | 81.904 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9235]` |
| 929 | 81.894 us | `cargo-fuzz` | `hyperreal_representations` | `seed[9364]` |
